incentive_id,title,company_1,company_2,company_3,company_4,company_5
970,"PATRIMÓNIO CULTURAL
","CA CO3 - CONSERVAÇÃO DO PATRIMÓNIO ARTÍSTICO, LDA","IN SITU - CONSERVAÇÃO DE BENS CULTURAIS, UNIPESSOAL, LDA","PRISCUS RESTAURO - PRESERVAÇÃO DE BENS CULTURAIS, UNIPESSOAL, LDA","STB - REABILITAÇÃO DO PATRIMÓNIO EDIFICADO, LDA","MONUMENTA - REABILITAÇÃO DO EDIFICADO E CONSERVAÇÃO DO PATRIMÓNIO, LDA"
1730,Cursos Técnicos Superiores Profissionais (TeSP) Entidades Públicas (ciclo 2025-2027),"CODEPA - CENTRO DE ORIENTAÇÃO E DOCUMENTAÇÃO DE ENSINO PARTICULAR, S.A.","ENSILIS - EDUCAÇÃO E FORMAÇÃO, UNIPESSOAL, LDA","MESTRES, FORMAÇÃO E EDUCAÇÃO, UNIPESSOAL,LDA","COLÉGIO SANTO ANDRÉ, S.A.","COSTA ALEGRE, UNIPESSOAL, LDA"
2902,"Automóveis ligeiros de mercadorias, de caixa aberta, fechada ou sem caixa, com lotação máxima de três lugares, incluindo o do condutor","CAMINHOS SEGMENTADOS, LDA","ASTRALCATEGORY - TRANSPORTE OCASIONAL DE PASSAGEIROS EM VEÍCULOS LIGEIROS, UNIPESSOAL, LDA","SEMPRE LENTOS, LDA","ROTA 45 - TRANSPORTES, UNIPESSOAL, LDA","REDUZÓMETRO UNIPESSOAL, LDA"
966,Assistência Técnica AG Lisboa2030 (2026 a 2027),"TECNOLINHA - ASSISTÊNCIA TÉCNICA A ELECTRODOMÉSTICOS, LDA","HÉLDER GONÇALVES - ASSISTÊNCIA TÉCNICA DE EQUIPAMENTOS, LDA","CLIMALEIXO - ASSISTÊNCIA TÉCNICA, LDA","RORISAT - SERVIÇOS DE ASSISTÊNCIA TÉCNICA, LDA","JLC - ASSISTÊNCIA TÉCNICA EQUIPAMENTOS MÉDICOS, UNIPESSOAL, LDA"
973,Cessação temporária das atividades de pesca - Apanha de Lapas - Região Autónoma da Madeira,"PESCA GROSSA - HARD AND PLAY FISHING MADEIRA, UNIPESSOAL, LDA","CABRAL & RAPOSO - PESCAS, LDA","PESQUEIRA ILHA BRAVA, LDA","CALAFATINHO & VIDINHA, LDA","POMBO, LDA"
2537,"Produtos que se destinem a ser utilizados por forças de outros estados que sejam membros da NATO, excluindo os que tenham nacionalidade Portuguesa","NATOBYTES, LDA",AMNISTIA INTERNACIONAL - PORTUGAL,ASSOCIAÇÃO DOS DEFICIENTES DAS FORÇAS ARMADAS (ADFA),"FORÇA DA CIRCUNSTÂNCIA, LDA","FORÇA DE VIVER, LDA"
2536,"Bebidas não alcoólicas como sumos e nectáres de frutos e de algas ou de produtos horticolas e bebidas de cereais, amêndoa, caju e avelã","GINGINHA CIMA, LDA","RITMOSATRAENTES, LDA","FIT & DRINK, LDA","REALDRINK, LDA","PALPITES E DIÁLOGOS, LDA"
2904,"Funcionários das Comunidades Europeias, parlamentares europeus e organizações intergovernamentais que venham a estabelecer residência em Portugal - introdução no consumo após o prazo de 4 anos","ELEMENTOS OBJETIVOS, UNIPESSOAL, LDA","MOVE YOUR WORLD - CONSULTORIA INTERNACIONAL, LDA","EUROPISOL - EMPRESA DE TRABALHO TEMPORÁRIO, S.A.","CONFERENCES & INCENTIVES MGMT EUROPE, LDA","EUROHUMAN - SOCIEDADE DE TRABALHO TEMPORÁRIO, S.A."
2554,Majoração das quotizações pagas pelos associados a favor das associações empresariais em conformidade com os estatutos,"ASSOCIAÇÃO DO COMÉRCIO, INDÚSTRIA, SERVIÇOS E TURISMO DO DISTRITO DE SETÚBAL",ASSOCIAÇÃO EMPRESARIAL DA PÓVOA DE VARZIM,ASSOCIAÇÃO DAS INDÚSTRIAS DE MADEIRA E MOBILIÁRIO DE PORTUGAL,ASSOCIAÇÃO EMPRESARIAL DE PAÇOS DE FERREIRA,ASSOCIAÇÃO EMPRESARIAL DE PENAMACOR
976,Digitalização de Património Cultural em Rede,"AP - ARQUEOLOGIA E PATRIMÓNIO, LDA","MEMÓRIA IMATERIAL COOPERATIVA CULTURAL, CRL",FUNDAÇÃO ARPAD SZENES-VIEIRA DA SILVA,"MEMÓRIAS DO MUNDO - ARQUEOLOGIA E PATRIMÓNIO, LDA","SIGNINUM - GESTÃO DE PATRIMÓNIO CULTURAL, LDA"
1161," Conservação da natureza, biodiversidade e património natural -ITI CIM AMAL",LIGA PARA A PROTECÇÃO DA NATUREZA,"NR NATURE - NATURAL RESOURCES MANAGEMENT, LDA","MELODIA DA NATUREZA, UNIPESSOAL, LDA","NATUREDIFICA, CONSTRUÇÕES E NATUREZA, UNIPESSOAL, LDA",ASSOCIAÇÃO BIÓPOLIS
1164,Infraestruturas e equipamentos de cuidados de saúde primários - ITI - AMAL  ,"ADMINISTRAÇÃO REGIONAL DE SAÚDE DO NORTE, I.P.","EFEITOS PRIMÁRIOS - SAÚDE E GERIATRIA, LDA","INFRAHEALTH - GESTÃO DE INFRAESTRUTURAS, UNIPESSOAL, LDA","CAMINHOS DA SAÚDE - CUIDADOS MÉDICOS, LDA","SAÚDE RÁPIDA, LDA"
978,SACCCT – Internacionalização da I&D - operações que visem o apoio à preparação e submissão de candidaturas a programas de I&I financiados pela União Europeia ,INOV - INSTITUTO DE ENGENHARIA DE SISTEMAS E COMPUTADORES INOVAÇÃO,"INDEVE - INVESTIGAÇÃO E DESENVOLVIMENTO EMPRESARIAL, LDA","ADVANCED WAY, UNIPESSOAL, LDA","INNOVATION POINT - INVESTIGAÇÃO E DESENVOLVIMENTO, S.A.","CONHECIMENTO INTENSIVO - CONSULTADORIA EM INOVAÇÃO, LDA"
980,Apoio a pessoas em situação de sem-abrigo,CENTRO DE APOIO AO SEM ABRIGO,"ASSOCIAÇÃO DE REABILITAÇÃO, APOIO E SOLIDARIEDADE SOCIAL",ABRIGO DE NOSSA SENHORA DA ESPERANÇA,CASA DO POVO DE ABRUNHEIRA,CENTRO DE ACOLHIMENTO E INTEGRAÇÃO SOCIAL
1006,Promoção da Cultura Científica,"CONSERVATÓRIO DE CALDAS DA RAINHA, LDA","DANÇASEMPRE, UNIPESSOAL, LDA","MUNDO CIENTÍFICO - EDUCAÇÃO E DIVULGAÇÃO CIENTÍFICA, LDA","PALCO DOS SENTIDOS, UNIPESSOAL, LDA","ROSÁLIA PASSINHAS, UNIPESSOAL, LDA"
1769,SACCCT – Projetos de Investigação Científica e Desenvolvimento Tecnológico (IC&DT),"JLM - INVESTIGAÇÂO E DESENVOLVIMENTO CIENTIFICO E TECNOLÓGICO, UNIPESSOAL, LDA","H1 - INVESTIGAÇÃO E DESENVOLVIMENTO TECNOLÓGICO, LDA","IDNT, INVESTIGAÇÃO E DESENVOLVIMENTO EM NOVAS TECNOLOGIAS, LDA","TECNINVEST 2 - ESTUDOS DE DESENVOLVIMENTO, TECNOLOGIA E INOVAÇÃO, LDA","VISABEIRA INVESTIGAÇÃO E DESENVOLVIMENTO, S.A."
2906,"Veículos para transporte coletivo dos utentes com lotação de 9 lugares, adquiridos em estado novo,  por Instituições particulares de solidariedade social, cooperativas e associações de e para pessoas com deficiencia com o Estatuto de de ONG das pessoas com deficiência","MANTER A JUVENTUDE - TRANSPORTE DE ADULTOS, LDA","GET YA, UNIPESSOAL, LDA","ANDRÉ AZEVEDO - TRANSPORTE DE PASSAGEIROS, LDA","DAVID FERREIRA - TRANSPORTES, LDA","PASSEIO CRIATIVO - TRANSPORTE DE CRIANÇAS E ADULTOS, LDA"
984,Infraestrutura de Base Tecnológica “BLC3 - Innovation Hub Lavoisier” – 2ª Fase - Projeto Faseado PT2020,"INESC TEC - INSTITUTO DE ENGENHARIA DE SISTEMAS E COMPUTADORES, TECNOLOGIA E CIÊNCIA","INESC ID - INSTITUTO DE ENGENHARIA DE SISTEMAS E COMPUTADORES, INVESTIGAÇÃO E DESENVOLVIMENTO EM LISBOA","I THINK BETTER IOT, UNIPESSOAL, LDA",INOV - INSTITUTO DE ENGENHARIA DE SISTEMAS E COMPUTADORES INOVAÇÃO,INESC - INSTITUTO DE ENGENHARIA DE SISTEMAS E COMPUTADORES
1000,SIID –Internacionalização da I&D - operações que visem o apoio à preparação e submissão de candidaturas a programas de I&I financiados pela União Europeia,INOV - INSTITUTO DE ENGENHARIA DE SISTEMAS E COMPUTADORES INOVAÇÃO,"INDEVE - INVESTIGAÇÃO E DESENVOLVIMENTO EMPRESARIAL, LDA","ADVANCED WAY, UNIPESSOAL, LDA","INNOVATION POINT - INVESTIGAÇÃO E DESENVOLVIMENTO, S.A.","CONHECIMENTO INTENSIVO - CONSULTADORIA EM INOVAÇÃO, LDA"
2909,"Veículos adquiridos para o exercício de funções operacionais das equipas de sapadores florestais pelo Instituto da Conservação da Natureza e das Florestas, bem como os adquiridos pelas corporações de bombeiros para cumprimento de missões de proteção civil, nomeadamente socorro, assistência, apoio e combate a incêndios",ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE COIMBRA,"MEDY - AMBULÂNCIAS, LDA","SPL - SERVIÇOS PROTEÇÃO E LOGÍSTICA LAMEGO, UNIPESSOAL, LDA",ASSOCIAÇÃO DOS BOMBEIROS VOLUNTÁRIOS DE VAGOS,ASSOCIAÇÃO HUMANITÁRIA DOS BOMBEIROS VOLUNTÁRIOS DE LOUSADA
2896,"Eletricidade utilizada pelos clientes finais economicamente vulneráveis, beneficiários da tarifa social","PERCURSIMBATÍVEL - INSTALAÇÕES ELÉCTRICAS, UNIPESSOAL, LDA","E-REDES - DISTRIBUIÇÃO DE ELETRICIDADE, S.A.","ALCANÇATANGENTE ELETRICIDADE, UNIPESSOAL, LDA","PROPENSALTERNATIVA, UNIPESSOAL, LDA","VANTAGEM À MANEIRA, UNIPESSOAL, LDA"
2526,Álcool distribuido totalmente desnaturado ,"AGA - ÁLCOOL E GÉNEROS ALIMENTARES, S.A.","D.V.T. - DESTILAÇÃO VINÍCOLA TORREJANA, S.A.","SDD - SOCIEDADE DE DESTILAÇÃO DURIENSE, LDA","DESTILATUM - DESTILARIA PORTUGUESA, S.A.","VERDE GOSTO, LDA"
1012,SIQRH - Formação empresarial conjunta - Comércio e Serviços,"TRANSVERSAL, COMÉRCIO INTERNACIONAL, LDA","DISCRETEMINDS, LDA","STREET SHAKER, UNIPESSOAL, LDA","O ESPRESSO ITALIANO, LDA","ADERETALENTO, UNIPESSOAL, LDA"
1007,Ações Coletivas de Qualificação e Internacionalização dos Produtos Endógenos (“Valorização e promoção do enoturismo associado aos Vinhos DOP do Norte”),"PELO TEMPO FORA, UNIPESSOAL, LDA","ROMANA VINI - VINHOS E CULTURAS, LDA","BEST OF DOURO - PRODUÇÃO DE VINHOS, LDA","TOPDOURO, UNIPESSOAL, LDA","COISAS DO VINHO - ARTE E FESTAS, LDA"
2527,Bebidas não alcoólicas quando utilizadas em processos de fabrico ou como matéria-prima de outros produtos,"CERVEJAS DA AASM, SOCIEDADE UNIPESSOAL, LDA","MIRÍADE DE SABORES - SOCIEDADE DE RESTAURAÇÃO, LDA","ALMA SPIRITS PRODUÇÃO DE LICORES E DE OUTRAS BEBIDAS, UNIPESSOAL, LDA","DRINKS NATION & CO - DISTRIBUIÇÃO DE BEBIDAS, LDA","AMORLOWSKI, UNIPESSOAL, LDA"
3086,Majoração do gasto relativo a despesas de certificação biológica de explorações com produção em modo biológico,"MAISECOLÓGICO - AGRICULTURA BIOLÓGICA, LDA","ECOSEIVA - AGRICULTURA BIOLÓGICA, LDA","SR. ORGÂNICO - IMPORTAÇÃO E EXPORTAÇÃO, LDA","CAMPO NATURAL - AGROPECUÁRIA BIOLÓGICA, LDA","QUINTA DO AVÔ ZÉ - AGRICULTURA BIOLÓGICA, LDA"
2547,"Produtos vendidos em lojas francas ou a bordo de um navio ou aeronave desde que sejam transportados na bagagem pessoal de passageiros que viajem para um país terceiro, efetuando um voo ou travessia marítima","PTDF - PORTUGAL DUTY FREE, LDA","TRANSPORTES MARÍTIMOS GRACIOSENSES, LDA","BETTER HUGS, LDA","PRIME FLY, LDA","WORK ZONE, LDA"
1017,Proteção Civil e gestão integrada de riscos - Reforço de medidas ativas de prevenção e combate a incêndios florestais - Gestão de combustíveis florestais,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE AGUALVA-CACÉM,ASSOCIAÇÃO HUMANITÁRIA DOS BOMBEIROS VOLUNTÁRIOS DE ALBERGARIA-A-VELHA,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE CARREGAL DO SAL,"PEFIPRESA - PROTECÇÃO CONTRA INCÊNDIOS, LDA",PROTECCION CONTRA INCENDIOS CLIMA SL - SUCURSAL EM PORTUGAL
1021,Reabilitação e regeneração urbanas_ Parcerias para a Coesão Urbanas_Operações,"COMBINAÇÃO URBANA, LDA","PBAPTISTA - REABILITAÇÃO URBANA, UNIPESSOAL, LDA","REHABILITÁCIA - REABILITAÇÃO URBANA, UNIPESSOAL, LDA","3EHM - REABILITAÇÃO URBANA EM LISBOA, LDA","PORTO VIVO, SRU - SOCIEDADE DE REABILITAÇÃO URBANA DO PORTO, E.M., S.A."
2920,Veículos da propriedade de pessoas que transfiram a sua residência de um Estado membro da União Europeia ou de país terceiro para território nacional,"RED MARK, UNIPESSOAL, LDA","REDUZÓMETRO UNIPESSOAL, LDA","INTERMOBILITY - INTERNATIONAL MOBILITY, UNIPESSOAL, LDA","TASAMSIM, LDA","SUBMISSÃO APROVADA - LEGALIZAÇÃO AUTOMÓVEL, UNIPESSOAL, LDA"
2923,"Automóveis ligeiros de passageiros e de utilização mista que se destinem ao serviço de taxis, com consumo exclusivo de GPL, gás natural ou energia eletrica, ou com motores hibridos","ECO-NÓMICO - TÁXIS II, LDA","TÁXINETO, LDA","RODAS ICÓNICAS, UNIPESSOAL, LDA","CAMINHOS EFÉMEROS, UNIPESSOAL, LDA","SILVA & GOMES - TAXIS, LDA"
1026,"Planos Municipais de Gestão de Resíduos
","RED WASTE - GESTÃO DE RESÍDUOS, UNIPESSOAL, LDA","RETRIA - GESTÃO DE RESÍDUOS, LDA","RECIGOMES - GESTÃO DE RESÍDUOS, LDA","GRACIANO DA CRUZ - GESTÃO DE RESÍDUOS INDUSTRIAIS, LDA","SÉCULO XXV - GESTÃO DE RESIDUOS E SERVIÇOS, LDA"
3046,"Rendimentos diretamente derivados do exercício de atividades culturais, recreativas e desportivas obtidos por associações legalmente constituídas para o exercício dessas atividades desde que se verifiquem cumulativamente determinadas condições",ASSOCIAÇÃO DESPORTIVA E RECREATIVA - CENTRO CULTURAL E SOCIAL DA QUINTA DE S. PEDRO,"MATÉRIA RELEVANTE - ACTIVIDADES CULTURAIS E RECREATIVAS, LDA","STUNNING LIVES, LDA","REENCONTRO, ASSOCIAÇÃO SOCIAL, EDUCATIVA E CULTURAL",SPORTING CLUBE DE PORTUGAL
1029,Proteção e defesa do Litoral – Ações materiais (5ºAviso),"2ADAPT - SERVIÇOS DE ADAPTAÇÃO CLIMÁTICA, LDA","AZULREBELDE, LDA","AJUDADO POR DEUS, LDA","CARIBEIRO, UNIPESSOAL, LDA","COSTUMES & PALADARES DO ATLÂNTICO, S.A."
3063,Juros de depósitos a prazo efetuados por instituições de crédito não residentes em estabelecimentos legalmente autorizados a recebê-los ,"321CRÉDITO - INSTITUIÇÃO FINANCEIRA DE CRÉDITO, S.A.","UNICRE - INSTITUIÇÃO FINANCEIRA DE CRÉDITO, S.A.","PROTESTE CRÉDITO - INTERMEDIÁRIO DE CRÉDITO, SOCIEDADE UNIPESSOAL, LDA","MONTEPIO CRÉDITO - INSTITUIÇÃO FINANCEIRA DE CRÉDITO, S.A.","ORBISCRÉDITO - INTERMEDIÁRIO DE CRÉDITO, LDA"
1031,Infraestruturas de cuidados de saúde primários - ITI CIM,"PRAIA AMBIENTE, E.M.","CITYCARE - MANUTENÇÃO DE ESPAÇO URBANO, LDA","ICOVI - INFRA-ESTRUTURAS E CONCESSÕES DA COVILHÃ, EM","INFRAHEALTH - GESTÃO DE INFRAESTRUTURAS, UNIPESSOAL, LDA","GESPAÇOS - GESTÃO DE EQUIPAMENTOS MUNICIPAIS, E.M., S.A."
3052,"Tributação em 50% dos rendimentos provenientes de contratos que tenham por objeto a cessão ou a utilização temporária de patentes e desenhos ou modelos industriais, cujos direitos estejam sujeitos a registo","FURTADO - MARCAS E PATENTES, S.A.","ARLINDO DE SOUSA - MARCAS E PATENTES, LDA","PATENTREE, LDA","MARQUESMARCAS - CONSULTADORIA DE MARCAS E PATENTES, LDA","MPD - MARCAS E PATENTES NA DISTRIBUIÇÃO, SOCIEDADE, UNIPESSOAL, LDA"
1035,Gestão de Recursos Hídricos ,"EDIA - EMPRESA DE DESENVOLVIMENTO E INFRA-ESTRUTURAS DO ALQUEVA, S.A.","ÁGUAS DO ALGARVE, S.A.","AGDA - ÁGUAS PÚBLICAS DO ALENTEJO, S.A.",ASSOCIAÇÃO DE BENEFICIÁRIOS DO PLANO DE REGA DO SOTAVENTO DO ALGARVE,"PROÁGUA - SONDAGENS E CAPTAÇÕES DE ÁGUA DO ALGARVE, LDA"
2919,Aquisição de veículo hibrido plug-in novo,"IDEIAS HÍBRIDAS, LDA","SPEEDCIPHER - AUTOMÓVEL, LDA","SENTINELINSTANT - EMPREENDIMENTOS HOTELEIROS, LDA","PLUGGED DRIVE, LDA","EFFICIENT RENT - ALUGUER DE AUTOMÓVEIS, LDA"
1034,"Contratação de Recursos Humanos Altamente Qualificados em infraestruturas científicas, instituições científicas e tecnológicas e Laboratórios Colaborativos (SI)","LABORATÓRIOS INNOAGRAL, UNIPESSOAL, LDA","SCIENCENTRIS, UNIPESSOAL, LDA","INESC TEC - INSTITUTO DE ENGENHARIA DE SISTEMAS E COMPUTADORES, TECNOLOGIA E CIÊNCIA","LABORATÓRIO NACIONAL DE ENERGIA E GEOLOGIA, I.P.",INSTITUTO DE BIOLOGIA MOLECULAR E CELULAR - IBMC
1039,Ações Coletivas de Qualificação do associativismo empresarial de base local (IT),ASSOCIAÇÃO EMPRESARIAL DE PENAMACOR,"ASSOCIAÇÃO DO COMÉRCIO, INDÚSTRIA, SERVIÇOS E TURISMO DO DISTRITO DE SETÚBAL","ASSOCIAÇÃO EMPRESARIAL DA COVILHÃ, BELMONTE E PENAMACOR",ASSOCIAÇÃO EMPRESARIAL DE PAÇOS DE FERREIRA,ASSOCIAÇÃO DAS INDÚSTRIAS DE MADEIRA E MOBILIÁRIO DE PORTUGAL
2555,"Tributação em 50% dos rendimentos provenientes de contratos que tenham por objeto a cessão ou a utilização temporária de patentes e desenhos ou modelos industriais, cujos direitos estejam sujeitos a registo","FURTADO - MARCAS E PATENTES, S.A.","ARLINDO DE SOUSA - MARCAS E PATENTES, LDA","PATENTREE, LDA","MARQUESMARCAS - CONSULTADORIA DE MARCAS E PATENTES, LDA","MPD - MARCAS E PATENTES NA DISTRIBUIÇÃO, SOCIEDADE, UNIPESSOAL, LDA"
2926,Automóveis destinados a pessoas com deficiência,INVÁLIDOS DO COMÉRCIO,"MARTA PEREIRA SILVA, UNIPESSOAL, LDA","ASSOCIAÇÃO MAIS PROXIMIDADE, MELHOR VIDA","RED DEVIL, LDA","REDONDO CONTRASTE, UNIPESSOAL, LDA"
3051,Majoração das quotizações pagas pelos associados a favor das associações empresariais em conformidade com os estatutos,"ASSOCIAÇÃO DO COMÉRCIO, INDÚSTRIA, SERVIÇOS E TURISMO DO DISTRITO DE SETÚBAL",ASSOCIAÇÃO EMPRESARIAL DA REGIÃO DE VISEU,ASSOCIAÇÃO EMPRESARIAL DA PÓVOA DE VARZIM,ASSOCIAÇÃO PORTUGUESA PARA A QUALIDADE (APQ),APIO - ASSOCIAÇÃO PORTUGUESA DA INDÚSTRIA DE OURIVESARIA
1040,Apoio à Criação de Emprego em Microempresas - IT Comunidade Intermunicipal da Região de Aveiro,INOVA-RIA - ASSOCIAÇÃO DE EMPRESAS PARA UMA REDE DE INOVAÇÃO EM AVEIRO,AEBA - ASSOCIAÇÃO EMPRESARIAL DO BAIXO AVE,"AVEIPÃO - PADARIA CONFEITARIA DE AVEIRO, LDA","BAÚ D'OPORTUNIDADES, UNIPESSOAL, LDA","AVIQUEIRELA, LDA"
2933,"Missões diplomáticas e consulares, agências europeias especializadas instaladas em Portugal e seus funcionários - introdução no consumo antes de decorrido o prazo de 4 anos","CORPORATE TRAVEL CONSULTANTS EUROPE - AGÊNCIA DE VIAGENS, SOCIEDADE UNIPESSOAL, LDA","DIVERSITY FUN, UNIPESSOAL, LDA","EURODOCUMENTA, AGÊNCIA DE RELAÇÕES PÚBLICAS, LDA","ROLINHO SOCIAL - EVENTOS, UNIPESSOAL, LDA","EXTREMECOURTESY, UNIPESSOAL, LDA"
1046,SICE – Inovação Produtiva – Regime Contratual de Investimento,"IAPMEI - AGÊNCIA PARA A COMPETITIVIDADE E INOVAÇÃO, I.P.","INNOVATION STONES - TRANSFORMAÇÃO DE PEDRAS ORNAMENTAIS, LDA","ME & YOU INNOVATE, S.A.","YOUR BUSINESS - INOVAÇÃO E EMPREENDEDORISMO, LDA","IPME - INSTITUTO PME FORMAÇÃO, LDA"
3054,Transmissibilidade de prejuízos fiscais - do estabelecimento estável situado em território português de uma sociedade residente num Estado membro da União Europeia,"IBÉRICA STABLES ONE (PORTUGAL), LDA","JOYEUX PORTUGAL, UNIPESSOAL, LDA","PAULÍC PORTUGAL INVEST, LDA","ISGFJP PORTUGAL, UNIPESSOAL, LDA","PORTUGAL WAYS, UNIPESSOAL, LDA"
2417,Sistemas de Incentivos à Competitividade Empresarial – Investimento Produtivo no Domínio das Tecnologias do Espaço,"TEKEVER SPACE - SISTEMAS ESPACIAIS, LDA","ACTIVE SPACE TECHNOLOGIES - ACTIVIDADES AEROESPACIAIS, S.A.","SYNERGISTIC MANIFOLDS, UNIPESSOAL, LDA","AEROSAFE - TECHNOSPACE INDUSTRIES, UNIPESSOAL, LDA","THE FUTURE IS SMART, LDA"
1050,Monitorização da Qualidade do Ar,"SONDARLAB - LABORATÓRIO DA QUALIDADE DO AR, LDA","QART - SOLUÇÕES DE MONITORIZAÇÃO E MAPEAMENTO URBANO AMBIENTAL, LDA","ARTESTE, UNIPESSOAL, LDA","LCMIBERIA - LABORATÓRIO DE CALIBRAÇÃO E MEDIDA, LDA","AAA - ANÁLISES DO AR AMBIENTE, LDA"
2947,Produtos que se destinem a ser consumidos como abastecimento em embarcações ou aviões a partir de portos ou aeroportos nacionais e fora do espaço fiscal português,"ASA - ABASTECIMENTOS E SERVIÇOS DE AVIAÇÃO, LDA","FUELPLANE - SOCIEDADE ABASTECEDORA DE AERONAVES, UNIPESSOAL, LDA","SABA - SOCIEDADE ABASTECEDORA DE AERONAVES, LDA","SEA WAVE - SHIPCHANDLER - ABASTECIMENTO DE NAVIOS, LDA","AVAN - AVEIRENSES ABASTECEDORES DE NAVIOS, LDA"
1052,"Contratação de Recursos Humanos Altamente Qualificados por empresas (micro, pequenas e médias) – doutorados e pós doutorados.","EPPE, ESTUDAR PORTUGAL, LDA","LISBON VENTURES, LDA","NDOF - LISBON PROJECTS, UNIPESSOAL, LDA","PEDRO GONÇALVES DINIZ, UNIPESSOAL, LDA","LÍDER PPME - CONSULTORES, LDA"
2953,Pessoas coletivas de utilidade publica,A BENEFICÊNCIA FAMILIAR - ASSOCIAÇÃO DE SOCORROS MÚTUOS,FUNDAÇÃO UNITATE,CENTRO SOCIAL PAROQUIAL DE REGADAS,SERVIÇOS SOCIAIS DA CÂMARA MUNICIPAL DE LISBOA,"FUNDAÇÃO DE EDITE COSTA MATOS, MÃO AMIGA"
3056,Tributação autónoma de viaturas ligeiras de passageiros híbridas plug-in,"IDEIAS HÍBRIDAS, LDA","AUTOMÓVEIS HÉLDER VALENTE, LDA","SPEEDCIPHER - AUTOMÓVEL, LDA","DIGIAUTOMÓVEL, LDA","AUTOMÓVEIS IGREJA, LDA"
1056,Execução da EDL do GAL Costeiro Litoral Norte – O Mar do Litoral Norte,"BLUE OCEAN SUSTAINABLE SOLUTIONS, S.A.",FUNDAÇÃO OCEANO AZUL,"TERRA AZUL - SOCIEDADE DE RESÍDUOS FLORESTAIS, LDA","GAIA IMPACT VENTURES, LDA","MAIS AZUL, CONSULTORIA AMBIENTAL, LDA"
2957,"Automóveis e motociclos que, tendo mais de 20 anos e constituindo peças de museus públicos, só ocasionalmente sejam objeto de uso","EXEMPLOS CLÁSSICOS - RESTAURO DE VEÍCULOS CLÁSSICOS, LDA","ANTERO & BORGES - CLASSIC RACING CARS, LDA","GOOD OLD TIMES, CLASSIC CARS, LDA","FCLASSICS - RESTORATION GARAGE, LDA","T.O.M.-TRASOSMONTES CONCOURS CARS, LDA"
1166,Infraestruturas e equipamentos de ensino superior - Iniciativas Âncora Regionais,"ENSILIS - EDUCAÇÃO E FORMAÇÃO, UNIPESSOAL, LDA",FUNDAÇÃO CONSERVATÓRIO REGIONAL DE GAIA,"ENSIGAIA - EDUCAÇÃO E FORMAÇÃO, SOCIEDADE UNIPESSOAL, LDA","INSTITUTO EUROPEU DE ESTUDOS SUPERIORES-I.E.E.S., UNIPESSOAL, LDA","FACULTAS - GESTÃO DE ESTABELECIMENTOS DE ENSINO SUPERIOR, S.A."
1167,Hospitais - Iniciativas Âncora Regionais - 2ª fase de operações do PT2020,"SAÚDE RÁPIDA, LDA","HOSPITAL DA HORTA, EPER","UNIDADE LOCAL DE SAÚDE DA REGIÃO DE LEIRIA, E.P.E.","LUZ SAÚDE - UNIDADES DE SAÚDE E DE APOIO À TERCEIRA IDADE, S.A.","HOSPITAL DA LUZ, S.A."
2958,"Veículos não motorizados, exclusivamente elétricos ou movidos a energias renováveis não combustíveis, veículos especiais de mercadorias sem capacidade de transporte, ambulâncias e veículos dedicados ao transporte de doentes nos termos da regulação aplicável, veículos funerários e tratores agrícolas","PROMESSA URGENTE, UNIPESSOAL, LDA","AMBULÂNCIAS SANTA QUITÉRIA, LDA","AMBULÂNCIAS 6000, LDA","AMBULÂNCIAS CARRACO, UNIPESSOAL, LDA","AMBULANTOÁSIS, UNIPESSOAL, LDA"
2291,"Execução da EDL do Gal Mar Açores Oriental – Preservação, conservação, valorização e dinamização dos elementos patrimoniais e dos recursos naturais e paisagísticos","ARQUEOHOJE - CONSERVAÇÃO E RESTAURO PATRIMÓNIO MONUMENTAL, LDA","IN SITU - CONSERVAÇÃO DE BENS CULTURAIS, UNIPESSOAL, LDA","ARTERESTAURO - CONSERVAÇÃO DE BENS CULTURAIS, LDA","ICSP, INSTITUTO DE CONSERVAÇÃO E SALVAGUARDA DO PATRIMÓNIO, LDA","AMAZING AZORES PROPERTIES - INVESTIMENTOS E GESTÃO DE PATRIMÓNIO, LDA"
1173,Ações coletivas de qualificação de base local NUTS III,"IAPMEI - AGÊNCIA PARA A COMPETITIVIDADE E INOVAÇÃO, I.P.","IPME - INSTITUTO PME FORMAÇÃO, LDA","MERQUAL - ENGENHARIA E SOLUÇÕES INDUSTRIAIS, LDA","P.M.M.-PROJECTOS,MOLDES,MANUFACTURA, LDA","PROFITABILITY ENGINEERS - MÉTODOS E PRÁTICAS PARA A QUALIDADE E PRODUTIVIDADE, LDA"
1175,Digitalização da Administração Pública Local (IT),"SUCESSO TEMÁTICO, LDA",MUNICÍPIO DE GUIMARÃES,"PERCENTAGEM ANUNCIADA, LDA","AGÊNCIA DE DOCUMENTAÇÃO AUTOMÓVEL A FUTURISTA DE CASCAIS, LDA","E.A.D. - EMPRESA DE ARQUIVO DE DOCUMENTAÇÃO, S.A."
